País,Variable,Código CINE,Nivel CINE,Grado,Población,2018,2019,2020,2021,2022,2023
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Total,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,,,,,,
Colombia,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Total,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,,,,,,
Colombia,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Total,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Hombres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Mujeres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Total,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Hombres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Mujeres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Total,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Hombres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Mujeres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Total,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Hombres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Mujeres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Total,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Hombres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Mujeres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Total,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Hombres,,,,,,
Colombia,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Mujeres,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Total,5908,12145,14442,14517,11828,
Ecuador,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,2900,5902,7310,7236,5814,
Ecuador,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,3008,6243,7132,7281,6014,
Ecuador,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,4807,10066,12189,12115,10038,
Ecuador,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,1101,2079,2253,2402,1790,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Total,2909,6079,8066,8110,8092,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Hombres,1388,2967,3977,4112,4073,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,1521,3112,4089,3998,4019,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Urbano,2367,5027,6782,6831,6762,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Rural,542,1052,1284,1279,1330,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Total,2927,5128,7520,8119,7168,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Hombres,1470,2536,3778,4040,3662,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,1457,2592,3742,4079,3506,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Urbano,2366,4239,6292,6843,6024,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Rural,561,889,1228,1276,1144,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Total,2909,4992,6541,7700,7327,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Hombres,1500,2487,3298,3885,3621,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,1409,2505,3243,3815,3706,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Urbano,2389,4089,5440,6406,6186,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Rural,520,903,1101,1294,1141,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Total,3220,4965,6263,6821,6792,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Hombres,1639,2524,3150,3445,3408,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,1581,2441,3113,3376,3384,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Urbano,2564,4134,5190,5689,5634,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Rural,656,831,1073,1132,1158,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Total,3509,4992,5968,6406,6089,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Hombres,1742,2506,2991,3263,3013,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,1767,2486,2977,3143,3076,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Urbano,2800,4040,4989,5347,5104,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Rural,709,952,979,1059,985,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Total,3575,5207,5879,6148,5788,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Hombres,1775,2599,2962,3065,2921,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,1800,2608,2917,3083,2867,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Urbano,2880,4260,4836,5165,4844,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Rural,695,947,1043,983,944,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,,Total,19049,31363,40237,43304,41256,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,,Hombres,9514,15619,20156,21810,20698,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,,Mujeres,9535,15744,20081,21494,20558,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,,Urbano,15366,25789,33529,36281,34554,
Ecuador,𝐼𝑔𝑀,CINE-1,Educación primaria,,Rural,3683,5574,6708,7023,6702,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,3735,5410,6130,6040,5594,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,1864,2710,3093,3023,2787,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,1871,2700,3037,3017,2807,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,2999,4471,5119,5035,4717,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,736,939,1011,1005,877,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,3490,4873,5880,5779,5194,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,1693,2412,2939,2895,2548,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,1797,2461,2941,2884,2646,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,2814,3962,4972,4852,4324,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,676,911,908,927,870,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,3388,4449,5036,5672,4994,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,1689,2147,2427,2803,2411,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,1699,2302,2609,2869,2583,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,2748,3670,4125,4776,4171,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,640,779,911,896,823,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Total,10613,14732,17046,17491,15782,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,5246,7269,8459,8721,7746,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,5367,7463,8587,8770,8036,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,8561,12103,14216,14663,13212,
Ecuador,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,2052,2629,2830,2828,2570,
Ecuador,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Total,7566,10011,11213,11953,11208,
Ecuador,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,3667,4869,5314,5650,5291,
Ecuador,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,3899,5142,5899,6303,5917,
Ecuador,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,6242,8354,9488,10011,9416,
Ecuador,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,1324,1657,1725,1942,1792,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Total,9,19,32,39,43,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Hombres,3,13,17,21,22,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,6,6,15,18,21,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Urbano,7,17,30,36,37,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Rural,2,2,2,3,6,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Total,6,16,37,28,42,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Hombres,5,8,20,17,24,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,1,8,17,11,18,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Urbano,3,15,34,24,38,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Rural,3,1,3,4,4,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Total,5,6,24,25,27,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Hombres,3,4,14,14,17,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,2,2,10,11,10,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Urbano,2,3,22,23,21,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Rural,3,3,2,2,6,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Total,10,19,21,19,10,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Hombres,5,8,10,10,4,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,5,11,11,9,6,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Urbano,5,14,18,18,9,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Rural,5,5,3,1,1,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Total,6,9,15,25,22,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Hombres,3,5,9,15,8,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,3,4,6,10,14,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Urbano,4,8,14,24,21,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Rural,2,1,1,1,1,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Total,12,21,31,27,27,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Hombres,6,14,17,13,15,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,6,7,14,14,12,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Urbano,9,18,28,25,25,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Rural,3,3,3,2,2,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Total,48,90,160,163,171,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Hombres,25,52,87,90,90,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Mujeres,23,38,73,73,81,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Urbano,30,75,146,150,151,
Ecuador,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Rural,18,15,14,13,20,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,55,110,50,70,105,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,33,73,28,49,73,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,22,37,22,21,32,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,46,87,37,62,88,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,9,23,13,8,17,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,54,117,50,84,80,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,34,81,29,48,44,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,20,36,21,36,36,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,37,92,48,79,77,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,17,25,2,5,3,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,35,78,30,41,67,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,21,48,16,20,39,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,14,30,14,21,28,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,29,63,27,33,55,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,6,15,3,8,12,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Total,144,305,130,195,252,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,88,202,73,117,156,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,56,103,57,78,96,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,112,242,112,174,220,
Ecuador,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,32,63,18,21,32,
Ecuador,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Total,118,203,91,147,186,
Ecuador,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,72,123,39,91,96,
Ecuador,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,46,80,52,56,90,
Ecuador,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,93,167,70,131,164,
Ecuador,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,25,36,21,16,22,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Total,66,133,155,151,111,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,39,64,93,91,55,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,27,69,62,60,56,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,53,114,125,126,96,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,13,19,30,25,15,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Total,90,277,254,308,446,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Hombres,46,159,135,177,231,
Ecuador,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,44,118,119,131,215,
