,País,Indicador,Definicion_indicador,Código CINE,Nivel CINE,Población,Year,value
2603,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Total,2022,0.84
2604,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,0.95
2605,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,0.73
2606,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,0.88
2607,Ecuador,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2022,0.63
2608,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Total,2022,0.94
2609,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Hombres,2022,0.95
2610,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Mujeres,2022,0.93
2611,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Urbano,2022,0.96
2612,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Rural,2022,0.84
2613,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Total,2022,8.05
2614,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Hombres,2022,8.54
2615,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Mujeres,2022,7.56
2616,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Urbano,2022,7.97
2617,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Rural,2022,8.49
2618,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Total,2022,8.82
2619,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Hombres,2022,9.72
2620,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Mujeres,2022,7.95
2621,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Urbano,2022,8.83
2622,Ecuador,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Rural,2022,8.75
2623,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2022,4.21
2624,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2022,4.28
2625,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2022,4.13
2626,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2022,4.22
2627,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2022,4.12
2628,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2022,6.97
2629,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2022,7.0
2630,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2022,6.94
2631,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2022,7.16
2632,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2022,5.99
2633,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2022,7.16
2634,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,6.96
2635,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,7.35
2636,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,7.51
2637,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2022,5.36
2638,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Total,2022,5.33
2639,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Hombres,2022,5.32
2640,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Mujeres,2022,5.34
2641,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Urbano,2022,5.44
2642,Ecuador,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Rural,2022,4.75
2643,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Total,2022,1.69
2644,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Hombres,2022,1.69
2645,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Mujeres,2022,1.69
2646,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Total,2022,1.47
2647,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Hombres,2022,1.41
2648,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Mujeres,2022,1.52
2649,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Total,2022,1.12
2650,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Hombres,2022,1.03
2651,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Mujeres,2022,1.2
2652,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Total,2022,1.44
2653,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Hombres,2022,1.4
2654,Ecuador,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Mujeres,2022,1.48
2655,Ecuador,4,Indicador 4 - Proporción de estudiantes en situación de movilidad matriculados oportunamente en el primer grado de primaria.,Total,Total,Total,2022,59.99
2656,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Total,2022,1.83
2657,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Hombres,2022,1.59
2658,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Mujeres,2022,2.07
2659,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Total,2022,1.94
2660,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Hombres,2022,1.77
2661,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Mujeres,2022,2.1
2662,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Total,2022,1.27
2663,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Hombres,2022,1.16
2664,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Mujeres,2022,1.37
2665,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Total,2022,0.94
2666,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2022,0.83
2667,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2022,1.04
2668,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,Total,Total,Total,2022,1.63
2669,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2022,1.48
2670,Peru,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2022,1.79
2671,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2022,0.13
2672,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2022,0.11
2673,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2022,0.15
2674,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2022,0.13
2675,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2022,0.1
2676,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2022,0.07
2677,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2022,0.08
2678,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2022,0.06
2679,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2022,0.07
2680,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2022,0.0
2681,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2022,0.07
2682,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,0.02
2683,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,0.12
2684,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,0.07
2685,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Rural,2022,0.0
2686,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Total,2022,0.11
2687,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,0.09
2688,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,0.13
2689,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,0.11
2690,Peru,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2022,0.08
2691,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Total,2022,0.0
2692,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Hombres,2022,0.0
2693,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Mujeres,2022,0.0
2694,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Urbano,2022,0.0
2695,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Rural,2022,0.0
2696,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Total,2022,4.45
2697,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Hombres,2022,4.94
2698,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Mujeres,2022,4.02
2699,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Urbano,2022,4.41
2700,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Rural,2022,7.38
2701,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Total,2022,4.8
2702,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Hombres,2022,5.4
2703,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Mujeres,2022,4.27
2704,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Urbano,2022,4.77
2705,Peru,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Rural,2022,7.08
2706,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2022,1.76
2707,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2022,1.83
2708,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2022,1.71
2709,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2022,1.77
2710,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2022,1.5
2711,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2022,1.51
2712,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2022,1.44
2713,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2022,1.57
2714,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2022,1.51
2715,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2022,1.25
2716,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2022,1.33
2717,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,1.51
2718,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,1.19
2719,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,1.34
2720,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2022,1.18
2721,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Total,2022,1.67
2722,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Hombres,2022,1.71
2723,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Mujeres,2022,1.63
2724,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Urbano,2022,1.67
2725,Peru,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Rural,2022,1.43
2726,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Total,2022,1.57
2727,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Hombres,2022,1.46
2728,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Mujeres,2022,1.68
2729,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Total,2022,1.32
2730,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Hombres,2022,1.19
2731,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Mujeres,2022,1.45
2732,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Total,2022,0.92
2733,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Hombres,2022,0.81
2734,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Mujeres,2022,1.03
2735,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Total,2022,1.29
2736,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Hombres,2022,1.17
2737,Peru,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Mujeres,2022,1.41
2738,Peru,4,Indicador 4 - Proporción de estudiantes en situación de movilidad matriculados oportunamente en el primer grado de primaria.,Total,Total,Total,2022,85.08
2739,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Total,2022,5.74
2740,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Hombres,2022,5.68
2741,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Mujeres,2022,5.81
2742,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Total,2022,7.26
2743,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Hombres,2022,6.95
2744,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Mujeres,2022,7.6
2745,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Total,2022,3.64
2746,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Hombres,2022,3.28
2747,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Mujeres,2022,4.01
2748,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Total,2022,2.4
2749,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2022,2.14
2750,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2022,2.62
2751,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,Total,Total,Total,2022,5.52
2752,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2022,5.3
2753,Rep.Dom,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2022,5.74
2754,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2022,9.62
2755,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2022,11.72
2756,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2022,7.55
2757,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2022,8.8
2758,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2022,11.09
2759,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2022,7.16
2760,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2022,10.41
2761,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2022,4.45
2762,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2022,6.9
2763,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2022,8.24
2764,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2022,5.92
2765,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,7.08
2766,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,5.11
2767,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,5.98
2768,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Rural,2022,5.37
2769,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Total,2022,8.85
2770,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,11.14
2771,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,6.72
2772,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,8.08
2773,Rep.Dom,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2022,10.59
2774,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Total,2022,0.0
2775,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Hombres,2022,0.0
2776,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Mujeres,2022,0.0
2777,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Urbano,2022,0.0
2778,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Rural,2022,0.0
2779,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Total,2022,27.37
2780,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Hombres,2022,29.25
2781,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Mujeres,2022,25.52
2782,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Urbano,2022,25.44
2783,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Rural,2022,31.32
2784,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Total,2022,38.94
2785,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Hombres,2022,42.91
